timestamp,symbol,side,entry,exit,sl,tp,qty,pnl,result,capital
2026-01-31 14:00:00,SOLUSDT,SHORT,115.52,110.0617350958285,118.24913245208575,110.0617350958285,73.28336147523702,400.0,WIN,10400.0
2026-02-11 14:00:00,SOLUSDT,LONG,84.39,79.7664056701628,79.7664056701628,93.63718865967441,44.986645704992824,-208.0,LOSS,10192.0
